269999,185381,19
270310,184977,19
270479,184505,19
270491,184561,19
270022,185347,19
270180,184965,19
270197,184995,19
270298,185133,19
270482,184646,19
269950,185620,19
270071,185321,19
270575,184536,19
270280,185041,19
270341,184937,19
270063,185157,19
270540,184614,19
270292,184964,19
270571,184545,19
270592,184383,19
270293,184977,19
270519,184593,19
270579,184610,19
270219,183955,19
270333,184902,19
270309,184945,19
270296,184723,19
270522,184601,19
270519,184544,19
270523,184614,19
270462,184668,19
270171,185165,19
270292,185128,19
270466,184738,19
270611,184633,19
270283,185079,19
270114,185289,19
270175,184973,19
270483,184506,19
270340,184905,19
270462,184747,19
270275,184781,19
270224,184891,19
270433,184533,19
270341,184918,19
270333,184670,19
270336,184677,19
270283,184768,19
270336,184811,19
270159,185272,19
270062,185338,19
270226,184892,19
270324,184967,19
270292,184762,19
270672,184481,19
270575,184547,19
270293,185037,19
270542,184603,19
270505,184552,19
270340,184935,19
270042,185330,19
270341,184948,19
270292,184975,19
270566,184582,19
270214,184999,19
270554,184604,19
270162,185231,19
270102,185292,19
270558,184546,19
270206,184963,19
270203,185034,19
270465,184657,19
270110,185279,19
270141,185210,19
270315,184820,19
270436,184521,19
270554,184555,19
270494,184672,19
270525,184603,19
270225,183965,19
270565,184599,19
270364,184794,19
270267,184860,19
270610,184631,19
270344,184907,19
270203,184985,19
270549,184582,19
270601,184351,19
270594,184352,19
270162,185261,19
270125,185272,19
270259,185195,19
270085,185292,19
270209,184922,19
270202,184923,19
270558,184576,19
270440,184542,19
270340,184916,19
270565,184550,19
270485,184708,19
270387,184577,19
270448,184657,19
270476,184659,19
270268,185189,19
270134,185266,19
270324,184899,19
270073,185320,19
270493,184561,19
270214,184980,19
270295,185025,19
270574,184544,19
270554,184585,19
270453,184715,19
270484,184646,19
270102,185273,19
270327,184907,19
270320,184908,19
270562,184572,19
270197,185029,19
270255,185180,19
270541,184551,19
270225,184982,19
270588,184609,19
270581,184610,19
270319,184822,19
270246,184820,19
270558,184557,19
270310,184907,19
270307,184978,19
270241,184847,19
270463,184655,19
270467,184725,19
270423,184572,19
270525,184614,19
270185,184953,19
270202,184983,19
270554,184566,19
270548,184580,19
270464,184668,19
270468,184738,19
270254,185148,19
270206,184925,19
270593,184350,19
270193,184940,19
270580,184524,19
270311,184974,19
270432,184541,19
270298,185014,19
270536,184608,19
270473,184662,19
270342,184905,19
270447,184717,19
270464,184747,19
270246,184850,19
270185,184904,19
270585,184448,19
270323,184897,19
270589,184518,19
270250,184792,19
270193,185019,19
270424,184639,19
270120,185176,19
270032,185344,19
270577,184546,19
270302,185010,19
270541,184611,19
270354,184779,19
270128,185241,19
270011,185348,19
270593,184514,19
270294,184974,19
270567,184569,19
270294,184712,19
270168,185166,19
270333,184917,19
270343,184948,19
270245,184817,19
270326,184918,19
270528,184602,19
270468,184719,19
270455,184734,19
270237,184837,19
270076,185290,19
270160,185264,19
270056,185331,19
270257,184874,19
272869,183602,19
270208,184963,19
270298,184995,19
270329,184926,19
270467,184657,19
270227,183964,19
270245,185164,19
270112,185279,19
270071,184921,19
270458,184742,19
270189,184955,19
270269,184859,19
270220,185020,19
270176,184970,19
270556,184555,19
270563,184554,19
270567,184599,19
270463,184666,19
270164,185260,19
270346,184907,19
270551,184582,19
270349,184914,19
270559,184563,19
270087,185292,19
270342,184916,19
270274,184996,19
270519,184589,19
270577,184606,19
270208,184993,19
270547,184591,19
270285,185040,19
270450,184657,19
270567,184550,19
270326,184899,19
270245,184798,19
270159,185232,19
270337,184943,19
270038,185403,19
270297,184963,19
270539,184555,19
270556,184585,19
270515,184598,19
270576,184544,19
270153,185246,19
270160,185245,19
270208,184944,19
270329,184907,19
270107,185280,19
270564,184572,19
270212,184989,19
270165,185169,19
270550,184550,19
270207,184960,19
270164,185241,19
270551,184563,19
270300,184984,19
270559,184544,19
270219,185017,19
270546,184559,19
270437,184518,19
270277,184772,19
270312,184907,19
270268,184857,19
270268,184991,19
270611,184525,19
270269,185132,19
270317,184965,19
270320,184972,19
270441,184539,19
270550,184580,19
270264,185000,19
270207,184990,19
270030,185348,19
270668,184486,19
270313,184974,19
270501,184557,19
260574,175249,19
270287,185029,19
270529,184559,19
270546,184589,19
270316,184981,19
270437,184548,19
270187,184904,19
270203,185030,19
270190,184911,19
270433,184638,19
270195,185019,19
270328,184904,19
270521,184657,19
270202,184968,19
270539,184566,19
270219,184998,19
270139,185156,19
270190,185124,19
270268,184838,19
270296,184974,19
270490,184677,19
270598,184521,19
270287,185059,19
270170,185166,19
270437,184712,19
270291,185129,19
270126,185250,19
270320,184819,19
270199,184990,19
270647,184495,19
270550,184561,19
270348,184955,19
270530,184602,19
270190,184941,19
270020,185401,19
270469,184656,19
272871,183601,19
270517,184617,19
270473,184726,19
270328,184806,19
270121,185277,19
270259,184874,19
270598,184338,19
270300,184995,19
270477,184509,19
270061,185338,19
270178,184969,19
270380,184575,19
270546,184570,19
270303,185002,19
270599,184613,19
270478,184650,19
269951,185553,19
270599,184351,19
270472,184664,19
270247,185164,19
270229,183964,19
270593,184365,19
270069,185325,19
270348,184906,19
270533,184560,19
270299,185011,19
270126,185280,19
270303,184953,19
270199,185020,19
270251,184789,19
270294,184776,19
270590,184387,19
270299,184962,19
270202,185028,19
270236,185150,19
270331,184906,19
270100,185286,19
270227,184973,19
270634,184516,19
270342,184950,19
270517,184598,19
270109,185280,19
270330,184844,19
270303,184983,19
270586,184609,19
270452,184686,19
270439,184701,19
270322,184808,19
270194,184943,19
270077,185287,19
270561,184543,19
270330,184923,19
270347,184953,19
270178,185163,19
270286,184770,19
270213,184902,19
270331,184936,19
270556,184570,19
270566,184601,19
270221,185017,19
270573,184600,19
270516,184590,19
270158,185205,19
270352,184774,19
270347,184904,19
270613,184525,19
270213,184981,19
270572,184538,19
270552,184579,19
270569,184609,19
270452,184716,19
270221,184968,19
270516,184541,19
270208,185008,19
270339,185002,19
270322,184972,19
270561,184573,19
270503,184556,19
270282,184992,19
270295,184715,19
270524,184656,19
270282,184730,19
270152,185248,19
270217,185002,19
270321,184910,19
270556,184600,19
270512,184550,19
270204,185017,19
270039,185400,19
270270,185020,19
270452,184667,19
270164,185171,19
270216,184940,19
270330,184904,19
272453,183507,19
270572,184568,19
270200,185026,19
270448,184676,19
270317,184816,19
270083,185133,19
270334,184846,19
270052,185336,19
270270,184837,19
270331,184917,19
270556,184551,19
270204,184968,19
270305,184972,19
270274,184779,19
270443,184703,19
270265,185126,19
270326,184810,19
270276,184774,19
270327,184926,19
270314,184966,19
270183,184947,19
270552,184560,19
270532,184601,19
270492,184677,19
270508,184644,19
270232,183963,19
270153,185157,19
270439,184712,19
270204,184785,19
270087,185288,19
270274,184858,19
270157,185202,19
270322,184819,19
272873,183601,19
270212,184900,19
270561,184554,19
270555,184568,19
270330,184672,19
270535,184609,19
270451,184769,19
270539,184551,19
270556,184581,19
270204,184998,19
270482,184516,19
270385,184582,19
270601,184613,19
270031,185345,19
270669,184483,19
270535,184560,19
270321,184970,19
270301,185011,19
270140,185202,19
270544,184554,19
270592,184387,19
270236,184837,19
270301,184962,19
270204,185028,19
270526,184596,19
270219,183959,19
269974,185421,19
270555,184549,19
270304,184970,19
270491,184674,19
270522,184605,19
270070,185318,19
270187,184949,19
270247,184832,19
270305,184983,19
270261,185067,19
270144,185174,19
270454,184686,19
270483,184638,19
270279,184776,19
270248,184845,19
270196,184943,19
270539,184611,19
270532,184612,19
270053,185342,19
270022,185411,19
270253,185165,19
270301,184992,19
269936,185583,19
270288,184770,19
270570,184547,19
270333,184936,19
270587,184522,19
270296,185019,19
270289,185020,19
270575,184600,19
270518,184590,19
270297,185135,19
270595,184375,19
270271,185190,19
270425,184573,19
270583,184531,19
270571,184609,19
270454,184716,19
270248,184875,19
270417,184799,19
270591,184384,19
270518,184541,19
270304,184951,19
270505,184556,19
270284,184730,19
270272,185020,19
270454,184667,19
270172,185157,19
270166,185171,19
270280,185135,19
270163,185242,19
270316,184824,19
270186,184946,19
270526,184607,19
270365,184798,19
270449,184772,19
270279,184836,19
270267,184992,19
270522,184616,19
270267,185126,19
270565,184603,19
270442,184774,19
270465,184740,19
270247,184843,19
270154,185278,19
270227,185018,19
270214,184899,19
270570,184552,19
270024,185400,19
270449,184723,19
270470,184664,19
272911,183552,19
272904,183553,19
270444,184719,19
270284,184973,19
270558,184580,19
272397,183386,19
270206,184997,19
270271,184988,19
270106,185268,19
270145,185180,19
270335,184813,19
270574,184548,19
270554,184589,19
270561,184588,19
270323,184969,19
270102,185277,19
270623,184388,19
269944,185659,19
270271,185201,19
270331,184847,19
270671,184483,19
270557,184597,19
270453,184664,19
270057,185324,19
270336,184905,19
270206,185027,19
270565,184584,19
270271,185018,19
270344,185020,19
270270,184852,19
270318,184813,19
270439,184514,19
270339,184913,19
270332,184914,19
270215,185021,19
270557,184548,19
273052,183383,19
270149,184756,19
270444,184700,19
270025,185394,19
269971,185313,19
270327,184807,19
270558,184561,19
270492,184558,19
270307,184982,19
270476,184644,19
270560,184556,19
270553,184557,19
270493,184674,19
270246,185165,19
270040,185324,19
270336,184935,19
270266,184996,19
270423,184576,19
270554,184570,19
270319,184905,19
270226,185016,19
270444,184517,19
270310,184990,19
270565,184614,19
270448,184721,19
270479,184652,19
270258,184826,19
270318,184977,19
270439,184544,19
270540,184548,19
270557,184578,19
270537,184619,19
270306,184999,19
270484,184710,19
270105,185266,19
270192,184907,19
270250,184924,19
270592,184451,19
270558,184591,19
270189,184978,19
270589,184522,19
270323,184901,19
270206,185008,19
270508,184555,19
270200,185022,19
270580,184607,19
270536,184557,19
270553,184587,19
270258,185173,19
270467,184759,19
270192,184986,19
270202,185017,19
270548,184614,19
270250,184875,19
270253,184882,19
270301,184977,19
270527,184593,19
270168,185170,19
270220,184939,19
270548,184565,19
269995,185439,19
270303,184972,19
270491,184555,19
270310,184971,19
270177,185164,19
270318,184824,19
270201,184931,19
270257,184878,19
270480,184646,19
270188,184946,19
270537,184600,19
270306,184980,19
270192,185016,19
270027,185399,19
270531,184614,19
270471,184731,19
270464,184732,19
270128,185275,19
270249,184842,19
270136,185256,19
270422,184574,19
270597,184618,19
270467,184740,19
270229,185018,19
270245,184851,19
272399,183385,19
270548,184595,19
270591,184448,19
270559,184567,19
270297,185016,19
270119,185177,19
269949,185637,19
270580,184539,19
270540,184559,19
270296,184717,19
270111,185275,19
270249,184872,19
270632,184520,19
270474,184506,19
270576,184548,19
270563,184588,19
270519,184538,19
270104,185277,19
270171,185159,19
270333,184847,19
270245,184881,19
270531,184595,19
270524,184596,19
270559,184597,19
270442,184704,19
270217,184942,19
270167,185168,19
270338,184905,19
270341,184912,19
270208,185027,19
270285,185074,19
270527,184604,19
270168,185181,19
270272,184852,19
270470,184728,19
270615,184520,19
270297,184997,19
270284,185037,19
270284,184775,19
270277,184776,19
270226,183966,19
270450,184770,19
270268,184861,19
270158,184967,19
270568,184542,19
270211,184985,19
270514,184595,19
270042,185324,19
270506,184559,19
270550,184584,19
270341,184942,19
270312,184990,19
270579,184536,19
270450,184721,19
270162,185225,19
270038,185333,19
270215,185006,19
270542,184548,19
270559,184578,19
270260,185172,19
270191,184978,19
270551,184542,19
270328,184908,19
270211,185015,19
270272,184833,19
270256,185181,19
270223,184938,19
270324,184814,19
270154,184878,19
270255,184882,19
270259,185189,19
270155,185256,19
270024,185396,19
270349,184959,19
270376,184583,19
270332,184929,19
270232,185066,19
270139,185239,19
270340,184782,19
270133,185253,19
270223,184889,19
270271,184850,19
270009,185361,19
270203,184930,19
270550,184565,19
270312,184971,19
270190,184945,19
270493,184555,19
270433,184538,19
270311,184908,19
270553,184572,19
273030,183698,19
270094,185286,19
270239,185181,19
270539,184600,19
270308,184980,19
270029,185399,19
270485,184519,19
270424,184573,19
270264,185064,19
270437,184533,19
270320,184902,19
270469,184739,19
270324,184844,19
270594,184376,19
270090,185295,19
270224,184981,19
272402,183385,19
270207,184926,19
270541,184545,19
270029,185350,19
270193,184904,19
270432,184639,19
270121,185177,19
270259,185170,19
270125,185247,19
270300,184895,19
270542,184559,19
270323,184861,19
270202,185032,19
270461,184654,19
270545,184566,19
270150,185264,19
270113,185275,19
270328,184919,19
270007,185426,19
270295,185000,19
270533,184594,19
270302,184974,19
270464,184662,19
270129,185243,19
270061,185323,19
270323,184812,19
270303,184987,19
270311,184968,19
270358,184289,19
270469,184720,19
270181,185090,19
270194,184947,19
270077,185291,19
270343,184912,19
270585,184442,19
270185,185032,19
269995,185399,19
270529,184604,19
270287,185074,19
270299,184996,19
270475,184657,19
270485,184713,19
270481,184643,19
270472,184728,19
270452,184769,19
270338,184939,19
270513,184587,19
270190,184956,19
270577,184540,19
270302,185004,19
270598,184615,19
273035,183695,19
270484,184651,19
270354,184773,19
270185,184983,19
270585,184527,19
270291,184961,19
270213,184985,19
270334,184814,19
270303,184883,19
270294,184968,19
270573,184549,19
270452,184720,19
270593,184380,19
270594,184521,19
270077,185321,19
270295,184981,19
270212,184923,19
270585,184606,19
270451,184658,19
270572,184621,19
270303,184968,19
272757,183682,19
270217,185006,19
270190,184986,19
270564,184585,19
270337,184907,19
270330,184908,19
270468,184664,19
270213,185015,19
270113,185286,19
270325,184801,19
270650,184498,19
270533,184605,19
270302,184985,19
270333,184679,19
270447,184777,19
270276,184778,19
270286,184968,19
270273,184849,19
270193,184945,19
270314,184970,19
270234,185066,19
270495,184554,19
270567,184544,19
270564,184615,19
270463,184745,19
270322,184823,19
270205,184930,19
270295,184962,19
270313,184908,19
270337,184937,19
270269,185017,19
270196,185015,19
270555,184572,19
270572,184602,19
270276,184991,19
270317,184978,19
270515,184592,19
270438,184545,19
270270,185133,19
270337,184675,19
270330,184676,19
270217,184987,19
270262,185019,19
270426,184573,19
270195,184953,19
270212,184983,19
270282,185056,19
270161,185227,19
270326,184844,19
270451,184718,19
270269,184834,19
270092,185295,19
270245,184877,19
270031,185349,19
270572,184553,19
270515,184543,19
270321,184974,19
270103,185289,19
270326,184923,19
270551,184557,19
270544,184558,19
270568,184587,19
270555,184602,19
270165,185248,19
270217,185017,19
270442,184517,19
270435,184518,19
270204,185032,19
270547,184566,19
270175,185158,19
270265,185190,19
270155,184875,19
270179,184966,19
270286,185028,19
270555,184553,19
270196,184996,19
270535,184594,19
270304,184974,19
270256,184879,19
270425,184541,19
270264,185128,19
270277,184851,19
270325,184812,19
270446,184775,19
270164,185265,19
270325,184946,19
270499,184556,19
270328,184819,19
270551,184587,19
270313,184968,19
270544,184588,19
270483,184642,19
270538,184602,19
270474,184727,19
270196,184947,19
270273,184860,19
270321,184821,19
270314,184981,19
270435,184548,19
270317,184910,19
270301,184996,19
270534,184611,19
270607,184351,19
270103,185270,19
270538,184553,19
270555,184583,19
270518,184594,19
270304,185004,19
270308,184946,19
270305,184883,19
270547,184547,19
270296,184968,19
270534,184562,19
270126,185244,19
270543,184556,19
270288,185066,19
270328,184800,19
272759,183682,19
270114,185272,19
270635,184517,19
270477,184503,19
270179,185160,19
270293,185124,19
270135,185244,19
270018,185351,19
270243,184851,19
270236,184852,19
270478,184516,19
270308,184976,19
270190,185020,19
270131,185253,19
270179,185111,19
270498,184554,19
270582,184528,19
270284,185026,19
270304,184985,19
270186,185029,19
270291,184763,19
270482,184640,19
270288,184968,19
270590,184381,19
273034,183697,19
270538,184613,19
270578,184537,19
270287,185034,19
270353,184775,19
270247,184926,19
270513,184547,19
270586,184524,19
270566,184565,19
270517,184592,19
270238,185145,19
270218,185186,19
270101,185293,19
270595,184518,19
270166,184760,19
270169,185163,19
269948,185599,19
270247,184877,19
270331,184851,19
270345,184952,19
270517,184543,19
270466,184653,19
270521,184613,19
270218,185003,19
270118,185274,19
270331,184930,19
270566,184595,19
270469,184661,19
270114,185283,19
270174,185166,19
270339,184783,19
270339,184917,19
269991,185404,19
270334,184810,19
270448,184774,19
270348,184911,19
270318,184896,19
270379,184580,19
270560,184560,19
270174,185117,19
270266,185128,19
270101,185274,19
270088,185289,19
270336,184939,19
270299,184888,19
270569,184554,19
270549,184595,19
270448,184725,19
270097,185283,19
270570,184567,19
270339,184947,19
270205,185024,19
270557,184582,19
270457,184719,19
270209,185069,19
270105,185270,19
270331,184911,19
270274,185035,19
270201,185033,19
270220,183956,19
270274,184773,19
270149,185265,19
270558,184540,19
269971,185560,19
270552,184554,19
270492,184671,19
270321,184806,19
270221,184943,19
270335,184907,19
270201,184984,19
270218,185014,19
270560,184541,19
270262,185064,19
270570,184597,19
270212,185028,19
270430,184529,19
270440,184719,19
270278,184769,19
270548,184563,19
270148,185153,19
270075,185310,19
270169,184991,19
270479,184503,19
270612,184522,19
270549,184576,19
270331,184679,19
270601,184345,19
270266,185188,19
270480,184516,19
270322,184898,19
270071,185319,19
270205,185005,19
270557,184563,19
270319,184969,19
270192,185020,19
270306,184984,19
270313,184983,19
270440,184536,19
270423,184640,19
270670,184490,19
270039,185326,19
270197,184944,19
270184,184984,19
270584,184528,19
270560,184571,19
270318,184907,19
270592,184381,19
270293,184975,19
270249,184925,19
270219,183953,19
270540,184563,19
270188,184980,19
270588,184524,19
270293,185054,19
270132,185245,19
270249,184876,19
270318,184937,19
270597,184518,19
270519,184542,19
270560,184601,19
270523,184612,19
270261,185061,19
269950,185599,19
269919,185668,19
270128,185254,19
270175,184971,19
270192,185001,19
270483,184504,19
270306,184965,19
270183,184952,19
270434,184531,19
270120,185274,19
270459,184738,19
270136,185241,19
270167,185172,19
270382,184579,19
270309,184973,19
270296,185013,19
270471,184661,19
270592,184362,19
270116,185283,19
270192,184952,19
270283,184766,19
270595,184369,19
270532,184557,19
270536,184602,19
270571,184603,19
270244,184799,19
270365,184762,19
270350,184911,19
270041,185315,19
270591,184378,19
270010,185384,19
270289,184965,19
270575,184545,19
270287,184787,19
270301,184888,19
272912,183553,19
270341,184946,19
270523,184593,19
270292,184973,19
270571,184554,19
270583,184610,19
270289,185044,19
270162,185229,19
270122,185249,19
270465,184655,19
270240,185155,19
270110,185277,19
270333,184911,19
270289,185129,19
270595,184350,19
270267,184858,19
270119,185271,19
270344,184905,19
270203,184983,19
270263,184867,19
270293,185016,19
270025,185407,19
270340,184914,19
270442,184719,19
270268,185187,19
270271,184854,19
270433,184542,19
270272,184995,19
270335,184941,19
270574,184542,19
270283,185039,19
270269,185200,19
270283,184777,19
